Spp,Label,Order,Zoonoses
Sus_cebifrons,0,Artiodactyla,
Sus_celebensis,0,Artiodactyla,
Sus_oliveri,0,Artiodactyla,
Sus_philippensis,0,Artiodactyla,
Sus_salvanius,0,Artiodactyla,
Sus_verrucosus,0,Artiodactyla,
Sylvicapra_grimmia,0,Artiodactyla,
Taurotragus_derbianus,0,Artiodactyla,
Tetracerus_quadricornis,0,Artiodactyla,
Tragelaphus_buxtoni,0,Artiodactyla,
Tragelaphus_eurycerus,0,Artiodactyla,
Tragelaphus_imberbis,0,Artiodactyla,
Tragelaphus_spekii,0,Artiodactyla,
Tragulus_javanicus,0,Artiodactyla,
Tragulus_kanchil,0,Artiodactyla,
Tragulus_napu,0,Artiodactyla,
Tragulus_nigricans,0,Artiodactyla,
Tragulus_versicolor,0,Artiodactyla,
Tragulus_williamsoni,0,Artiodactyla,
Callorhinus_ursinus,0,Carnivora,
Canis_adustus,0,Carnivora,
Acinonyx_jubatus,1,Carnivora,Anthrax
Acinonyx_jubatus,1,Carnivora,Toxoplasmosis
Ailuropoda_melanoleuca,1,Carnivora,Toxoplasmosis
Ailuropoda_melanoleuca,1,Carnivora,Cryptosporidiosis
Ailurus_fulgens,1,Carnivora,Cryptosporidiosis
Aonyx_capensis,0,Carnivora,
Aonyx_cinerea,0,Carnivora,
Arctictis_binturong,1,Carnivora,Influenza
Arctocephalus_australis,1,Carnivora,Anisakiasis
Arctocephalus_forsteri,1,Carnivora,Toxoplasmosis
Arctocephalus_galapagoensis,0,Carnivora,
Arctocephalus_gazella,1,Carnivora,Toxoplasmosis
Arctocephalus_philippii,0,Carnivora,
Arctocephalus_pusillus,1,Carnivora,Toxoplasmosis
Arctocephalus_townsendi,0,Carnivora,
Arctocephalus_tropicalis,0,Carnivora,
Arctogalidia_trivirgata,0,Carnivora,
Arctonyx_collaris,0,Carnivora,
Atelocynus_microtis,0,Carnivora,
Atilax_paludinosus,1,Carnivora,Paragonimiasis
Atilax_paludinosus,1,Carnivora,Rabies
Bassaricyon_alleni,0,Carnivora,
Bassaricyon_beddardi,0,Carnivora,
Bassaricyon_gabbii,0,Carnivora,
Bassaricyon_lasius,0,Carnivora,
Bassaricyon_pauli,0,Carnivora,
Bassariscus_astutus,1,Carnivora,Baylisascariasis
Bassariscus_astutus,1,Carnivora,Trypanosomiasis - American
Bassariscus_sumichrasti,0,Carnivora,
Bdeogale_crassicauda,0,Carnivora,
Bdeogale_jacksoni,0,Carnivora,
Bdeogale_nigripes,0,Carnivora,
Canis_aureus,1,Carnivora,Anaplasmosis
Canis_aureus,1,Carnivora,Brucellosis
Canis_aureus,1,Carnivora,Dipylidiasis
Canis_aureus,1,Carnivora,Dirofilariasis
Canis_aureus,1,Carnivora,Echinococcosis - multilocular
Canis_aureus,1,Carnivora,Echinococcosis - unilocular
Canis_aureus,1,Carnivora,Ehrlichiosis - human monocytic
Canis_aureus,1,Carnivora,Giardiasis
Canis_aureus,1,Carnivora,Leishmaniasis - cutaneous
Canis_aureus,1,Carnivora,Leishmaniasis - visceral
Canis_aureus,1,Carnivora,Moniliformis and Macracanthorhynchus
Canis_aureus,1,Carnivora,Rabies
Canis_aureus,1,Carnivora,Toxocariasis
Canis_aureus,1,Carnivora,Trichinosis
Canis_latrans,1,Carnivora,Anaplasmosis
Canis_latrans,1,Carnivora,Bartonellosis - other systemic
Canis_latrans,1,Carnivora,California encephalitis group
Canis_latrans,1,Carnivora,Cryptosporidiosis
Canis_latrans,1,Carnivora,Dirofilariasis
Canis_latrans,1,Carnivora,Eastern equine encephalitis
Canis_latrans,1,Carnivora,Echinococcosis - multilocular
Canis_latrans,1,Carnivora,Ehrlichiosis - human monocytic
Canis_latrans,1,Carnivora,Giardiasis
Canis_latrans,1,Carnivora,Leptospirosis
Canis_latrans,1,Carnivora,Lyme disease
Canis_latrans,1,Carnivora,Paragonimiasis
Canis_latrans,1,Carnivora,Plague
Canis_latrans,1,Carnivora,Powassan
Canis_latrans,1,Carnivora,Rabies
Canis_latrans,1,Carnivora,Rocky Mountain spotted fever
Canis_latrans,1,Carnivora,Toxocariasis
Canis_latrans,1,Carnivora,Toxoplasmosis
Canis_latrans,1,Carnivora,Trypanosomiasis - American
Canis_latrans,1,Carnivora,West Nile fever
Canis_lupus,1,Carnivora,Anaplasmosis
Canis_lupus,1,Carnivora,Bartonellosis - cat borne
Canis_lupus,1,Carnivora,Bartonellosis - other systemic
Canis_lupus,1,Carnivora,Coenurosis
Canis_lupus,1,Carnivora,Diphyllobothriasis
Canis_lupus,1,Carnivora,Dipylidiasis
Canis_lupus,1,Carnivora,Dirofilariasis
Canis_lupus,1,Carnivora,Echinococcosis - multilocular
Canis_lupus,1,Carnivora,Echinococcosis - unilocular
Canis_lupus,1,Carnivora,Ehrlichiosis - human monocytic
Canis_lupus,1,Carnivora,Giardiasis
Canis_lupus,1,Carnivora,Influenza
Canis_lupus,1,Carnivora,Leishmaniasis - visceral
Canis_lupus,1,Carnivora,Leptospirosis
Canis_lupus,1,Carnivora,Moniliformis and Macracanthorhynchus
Canis_lupus,1,Carnivora,Sarcocystosis
Canis_lupus,1,Carnivora,Toxocariasis
Canis_lupus,1,Carnivora,Toxoplasmosis
Canis_lupus,1,Carnivora,Trichinosis
Canis_lupus,1,Carnivora,Yersiniosis
Canis_mesomelas,1,Carnivora,Anthrax
Canis_mesomelas,1,Carnivora,Rabies
Canis_simensis,1,Carnivora,Rabies
Caracal_caracal,1,Carnivora,Anthrax
Caracal_caracal,1,Carnivora,Toxoplasmosis
Catopuma_badia,0,Carnivora,
Catopuma_temminckii,0,Carnivora,
Cerdocyon_thous,1,Carnivora,Capillariasis - extraintestinal
Cerdocyon_thous,1,Carnivora,Dioctophyma renale infection
Cerdocyon_thous,1,Carnivora,Dipylidiasis
Cerdocyon_thous,1,Carnivora,Leishmaniasis - cutaneous
Cerdocyon_thous,1,Carnivora,Leishmaniasis - visceral
Cerdocyon_thous,1,Carnivora,Leptospirosis
Cerdocyon_thous,1,Carnivora,Rabies
Cerdocyon_thous,1,Carnivora,Toxoplasmosis
Chrotogale_owstoni,1,Carnivora,Influenza
Chrysocyon_brachyurus,1,Carnivora,Dirofilariasis
Chrysocyon_brachyurus,1,Carnivora,Leishmaniasis - visceral
Chrysocyon_brachyurus,1,Carnivora,Leptospirosis
Chrysocyon_brachyurus,1,Carnivora,Rabies
Chrysocyon_brachyurus,1,Carnivora,Toxoplasmosis
Civettictis_civetta,1,Carnivora,Rabies
Conepatus_chinga,1,Carnivora,Leptospirosis
Conepatus_humboldtii,0,Carnivora,
Conepatus_leuconotus,0,Carnivora,
Conepatus_semistriatus,0,Carnivora,
Crocuta_crocuta,1,Carnivora,Dipylidiasis
Crocuta_crocuta,1,Carnivora,Echinococcosis - unilocular
Crocuta_crocuta,1,Carnivora,Rabies
Crocuta_crocuta,1,Carnivora,Trypanosomiasis - African
Crossarchus_alexandri,0,Carnivora,
Crossarchus_ansorgei,0,Carnivora,
Crossarchus_obscurus,1,Carnivora,Paragonimiasis
Crossarchus_platycephalus,0,Carnivora,
Cryptoprocta_ferox,1,Carnivora,Toxoplasmosis
Cuon_alpinus,0,Carnivora,
Cynictis_penicillata,1,Carnivora,Rabies
Cynogale_bennettii,0,Carnivora,
Cystophora_cristata,1,Carnivora,Cryptosporidiosis
Cystophora_cristata,1,Carnivora,Giardiasis
Cystophora_cristata,1,Carnivora,Toxoplasmosis
Diplogale_hosei,0,Carnivora,
Dologale_dybowskii,0,Carnivora,
Dusicyon_australis,0,Carnivora,
Eira_barbara,1,Carnivora,Mayaro
Eira_barbara,1,Carnivora,Yellow fever
Enhydra_lutris,1,Carnivora,Campylobacteriosis
Enhydra_lutris,1,Carnivora,Coccidioidomycosis
Enhydra_lutris,1,Carnivora,Histoplasmosis
Enhydra_lutris,1,Carnivora,Salmonellosis
Erignathus_barbatus,1,Carnivora,Toxoplasmosis
Eumetopias_jubatus,1,Carnivora,Q-fever
Eupleres_goudotii,0,Carnivora,
Felis_bieti,0,Carnivora,
Felis_catus,1,Carnivora,Bartonellosis - cat borne
Felis_catus,1,Carnivora,Cryptosporidiosis
Felis_catus,1,Carnivora,Dipylidiasis
Felis_catus,1,Carnivora,Dirofilariasis
Felis_catus,1,Carnivora,Giardiasis
Felis_catus,1,Carnivora,Leishmaniasis - cutaneous
Felis_catus,1,Carnivora,Leishmaniasis - mucocutaneous
Felis_catus,1,Carnivora,Leishmaniasis - visceral
Felis_catus,1,Carnivora,Toxocariasis
Felis_catus,1,Carnivora,Toxoplasmosis
Felis_chaus,0,Carnivora,
Felis_manul,1,Carnivora,Toxoplasmosis
Felis_margarita,1,Carnivora,Toxoplasmosis
Felis_nigripes,1,Carnivora,Leishmaniasis - cutaneous
Felis_nigripes,1,Carnivora,Leishmaniasis - mucocutaneous
Felis_silvestris,1,Carnivora,Bartonellosis - cat borne
Felis_silvestris,1,Carnivora,Bartonellosis - other systemic
Felis_silvestris,1,Carnivora,Dirofilariasis
Felis_silvestris,1,Carnivora,Leptospirosis
Felis_silvestris,1,Carnivora,Thelaziasis
Felis_silvestris,1,Carnivora,Toxoplasmosis
Fossa_fossana,0,Carnivora,
Galerella_flavescens,0,Carnivora,
Galerella_ochracea,0,Carnivora,
Galerella_pulverulenta,0,Carnivora,
Galerella_sanguinea,0,Carnivora,
Galictis_cuja,1,Carnivora,Dioctophyma renale infection
Galictis_vittata,0,Carnivora,
Galidia_elegans,0,Carnivora,
Galidictis_fasciata,0,Carnivora,
Galidictis_grandidieri,0,Carnivora,
Genetta_abyssinica,0,Carnivora,
Genetta_angolensis,0,Carnivora,
Genetta_bourloni,0,Carnivora,
Genetta_cristata,0,Carnivora,
Genetta_genetta,1,Carnivora,Echinococcosis - multilocular
Genetta_genetta,1,Carnivora,Echinococcosis - unilocular
Genetta_genetta,1,Carnivora,Leishmaniasis - cutaneous
Genetta_genetta,1,Carnivora,Leishmaniasis - visceral
Genetta_genetta,1,Carnivora,Leptospirosis
Genetta_genetta,1,Carnivora,Toxoplasmosis
Genetta_genetta,1,Carnivora,Trypanosomiasis - African
Genetta_johnstoni,0,Carnivora,
Genetta_maculata,0,Carnivora,
Genetta_pardina,0,Carnivora,
Genetta_piscivora,0,Carnivora,
Genetta_poensis,0,Carnivora,
Genetta_servalina,1,Carnivora,Trypanosomiasis - African
Genetta_thierryi,0,Carnivora,
Genetta_tigrina,0,Carnivora,
Genetta_victoriae,0,Carnivora,
Gulo_gulo,1,Carnivora,Toxoplasmosis
Halichoerus_grypus,1,Carnivora,Anisakiasis
Halichoerus_grypus,1,Carnivora,Campylobacteriosis
Halichoerus_grypus,1,Carnivora,Pseudocowpox
Halichoerus_grypus,1,Carnivora,Toxoplasmosis
Helarctos_malayanus,0,Carnivora,
Helogale_hirtula,0,Carnivora,
Helogale_parvula,0,Carnivora,
Hemigalus_derbyanus,0,Carnivora,
Herpestes_brachyurus,1,Carnivora,Herpes B infection
Herpestes_edwardsi,1,Carnivora,Herpes B infection
Herpestes_fuscus,1,Carnivora,Rabies
Herpestes_ichneumon,1,Carnivora,Leishmaniasis - visceral
Herpestes_ichneumon,1,Carnivora,Leptospirosis
Herpestes_ichneumon,1,Carnivora,Toxoplasmosis
Herpestes_javanicus,1,Carnivora,Campylobacteriosis
Herpestes_javanicus,1,Carnivora,Rabies
Herpestes_javanicus,1,Carnivora,Salmonellosis
Herpestes_naso,1,Carnivora,Herpes B infection
Herpestes_semitorquatus,1,Carnivora,Herpes B infection
Herpestes_smithii,1,Carnivora,Herpes B infection
Herpestes_urva,1,Carnivora,Herpes B infection
Herpestes_vitticollis,1,Carnivora,Herpes B infection
Histriophoca_fasciata,0,Carnivora,
Hyaena_brunnea,0,Carnivora,
Hyaena_hyaena,1,Carnivora,Echinococcosis - multilocular
Hyaena_hyaena,1,Carnivora,Echinococcosis - unilocular
Hydrictis_maculicollis,0,Carnivora,
Hydrurga_leptonyx,0,Carnivora,
Ichneumia_albicauda,0,Carnivora,
Ictonyx_libyca,0,Carnivora,
Ictonyx_striatus,0,Carnivora,
Leopardus_braccatus,0,Carnivora,
Leopardus_colocolo,1,Carnivora,Toxoplasmosis
Leopardus_geoffroyi,1,Carnivora,Dirofilariasis
Leopardus_geoffroyi,1,Carnivora,Toxoplasmosis
Leopardus_guigna,0,Carnivora,
Leopardus_jacobitus,0,Carnivora,
Leopardus_pajeros,0,Carnivora,
Leopardus_pardalis,1,Carnivora,Dirofilariasis
Leopardus_pardalis,1,Carnivora,Toxoplasmosis
Leopardus_tigrinus,1,Carnivora,Toxoplasmosis
Leopardus_wiedii,1,Carnivora,Dirofilariasis
Leopardus_wiedii,1,Carnivora,Toxoplasmosis
Leptailurus_serval,1,Carnivora,Leptospirosis
Leptonychotes_weddellii,1,Carnivora,Toxoplasmosis
Liberiictis_kuhni,0,Carnivora,
Lobodon_carcinophaga,1,Carnivora,Toxoplasmosis
Lontra_canadensis,1,Carnivora,Diphyllobothriasis
Lontra_canadensis,1,Carnivora,Giardiasis
Lontra_felina,0,Carnivora,
Lontra_longicaudis,0,Carnivora,
Lontra_provocax,0,Carnivora,
Lutra_lutra,1,Carnivora,Diphyllobothriasis
Lutra_lutra,1,Carnivora,Dirofilariasis
Lutra_lutra,1,Carnivora,Metorchiasis
Lutra_lutra,1,Carnivora,Microsporidiosis
Lutra_lutra,1,Carnivora,Opisthorchiasis
Lutra_lutra,1,Carnivora,Toxoplasmosis
Lutra_nippon,0,Carnivora,
Lutra_sumatrana,0,Carnivora,
Lutrogale_perspicillata,0,Carnivora,
Lycalopex_culpaeus,0,Carnivora,
Lycalopex_fulvipes,0,Carnivora,
Lycalopex_griseus,1,Carnivora,Leptospirosis
Lycalopex_gymnocercus,1,Carnivora,Echinococcosis - unilocular
Lycalopex_sechurae,0,Carnivora,
Lycalopex_vetulus,1,Carnivora,Leishmaniasis - visceral
Lycaon_pictus,1,Carnivora,Echinococcosis - unilocular
Lycaon_pictus,1,Carnivora,Rabies
Lyncodon_patagonicus,0,Carnivora,
Lynx_canadensis,1,Carnivora,Cryptosporidiosis
Lynx_canadensis,1,Carnivora,Giardiasis
Lynx_canadensis,1,Carnivora,Plague
Lynx_canadensis,1,Carnivora,Toxoplasmosis
Lynx_lynx,1,Carnivora,Cryptosporidiosis
Lynx_lynx,1,Carnivora,Diphyllobothriasis
Lynx_lynx,1,Carnivora,Echinococcosis - American polycystic
Lynx_lynx,1,Carnivora,Giardiasis
Lynx_lynx,1,Carnivora,Leishmaniasis - visceral
Lynx_lynx,1,Carnivora,Leptospirosis
Lynx_lynx,1,Carnivora,Plague
Lynx_lynx,1,Carnivora,Rabies
Lynx_lynx,1,Carnivora,Thelaziasis
Lynx_lynx,1,Carnivora,Toxocariasis
Lynx_lynx,1,Carnivora,Toxoplasmosis
Lynx_lynx,1,Carnivora,Trichinosis
Lynx_lynx,1,Carnivora,Trypanosomiasis - American
Lynx_lynx,1,Carnivora,Tuberculosis
Lynx_lynx,1,Carnivora,Vaccinia and cowpox
Lynx_pardinus,1,Carnivora,Leishmaniasis - visceral
Lynx_pardinus,1,Carnivora,Leptospirosis
Lynx_pardinus,1,Carnivora,Toxocariasis
Lynx_pardinus,1,Carnivora,Toxoplasmosis
Lynx_rufus,1,Carnivora,Cryptosporidiosis
Lynx_rufus,1,Carnivora,Echinococcosis - American polycystic
Lynx_rufus,1,Carnivora,Giardiasis
Lynx_rufus,1,Carnivora,Plague
Lynx_rufus,1,Carnivora,Rabies
Lynx_rufus,1,Carnivora,Toxocariasis
Lynx_rufus,1,Carnivora,Toxoplasmosis
Lynx_rufus,1,Carnivora,Trypanosomiasis - American
Macrogalidia_musschenbroekii,0,Carnivora,
Martes_americana,1,Carnivora,Dioctophyma renale infection
Martes_flavigula,0,Carnivora,
Martes_foina,1,Carnivora,Dirofilariasis
Martes_foina,1,Carnivora,Rabies
Martes_foina,1,Carnivora,Thelaziasis
Martes_foina,1,Carnivora,Toxoplasmosis
Martes_foina,1,Carnivora,Trichinosis
Martes_foina,1,Carnivora,Tularemia
Martes_gwatkinsii,0,Carnivora,
Martes_martes,1,Carnivora,Dioctophyma renale infection
Martes_martes,1,Carnivora,Dirofilariasis
Martes_martes,1,Carnivora,Japanese spotted fever
Martes_martes,1,Carnivora,Leishmaniasis - visceral
Martes_martes,1,Carnivora,Microsporidiosis
Martes_martes,1,Carnivora,Rabies
Martes_martes,1,Carnivora,Sarcocystosis
Martes_martes,1,Carnivora,Thelaziasis
Martes_martes,1,Carnivora,Toxoplasmosis
Martes_martes,1,Carnivora,Trichinosis
Martes_martes,1,Carnivora,Tularemia
Martes_melampus,1,Carnivora,Japanese spotted fever
Martes_melampus,1,Carnivora,Sarcocystosis
Martes_melampus,1,Carnivora,Trichinosis
Martes_pennanti,1,Carnivora,Sarcocystosis
Martes_pennanti,1,Carnivora,Toxoplasmosis
Martes_zibellina,0,Carnivora,
Meles_anakuma,1,Carnivora,Sarcocystosis
Meles_leucurus,0,Carnivora,
Meles_meles,1,Carnivora,Bartonellosis - cat borne
Meles_meles,1,Carnivora,Bartonellosis - other systemic
Meles_meles,1,Carnivora,Bunyaviridae infections - misc.
Meles_meles,1,Carnivora,Dirofilariasis
Meles_meles,1,Carnivora,Histoplasmosis
Meles_meles,1,Carnivora,Leishmaniasis - visceral
Meles_meles,1,Carnivora,Leptospirosis
Meles_meles,1,Carnivora,Sarcocystosis
Meles_meles,1,Carnivora,Toxoplasmosis
Meles_meles,1,Carnivora,Trichinosis
Meles_meles,1,Carnivora,Tuberculosis
Mellivora_capensis,1,Carnivora,Rabies
Melogale_everetti,0,Carnivora,
Melogale_moschata,1,Carnivora,Rabies
Melogale_moschata,1,Carnivora,SARS
Melogale_orientalis,0,Carnivora,
Melogale_personata,0,Carnivora,
Melursus_ursinus,0,Carnivora,
Mephitis_macroura,1,Carnivora,West Nile fever
Mephitis_mephitis,1,Carnivora,Anaplasmosis
Mephitis_mephitis,1,Carnivora,California encephalitis group
Mephitis_mephitis,1,Carnivora,Paragonimiasis
Mephitis_mephitis,1,Carnivora,Powassan
Mephitis_mephitis,1,Carnivora,Rabies
Mephitis_mephitis,1,Carnivora,Toxoplasmosis
Mephitis_mephitis,1,Carnivora,Trypanosomiasis - American
Mephitis_mephitis,1,Carnivora,Tularemia
Mephitis_mephitis,1,Carnivora,West Nile fever
Mirounga_angustirostris,1,Carnivora,Influenza
Mirounga_leonina,1,Carnivora,Toxoplasmosis
Monachus_monachus,1,Carnivora,Dirofilariasis
Monachus_monachus,1,Carnivora,Leptospirosis
Monachus_monachus,1,Carnivora,Toxoplasmosis
Monachus_monachus,1,Carnivora,West Nile fever
Monachus_schauinslandi,1,Carnivora,Dirofilariasis
Monachus_schauinslandi,1,Carnivora,Leptospirosis
Monachus_schauinslandi,1,Carnivora,Toxoplasmosis
Monachus_tropicalis,0,Carnivora,
Mungos_gambianus,0,Carnivora,
Mungos_mungo,1,Carnivora,Leptospirosis
Mungos_mungo,1,Carnivora,Tuberculosis
Mungos_mungo,1,Carnivora,Vaccinia and cowpox
Mungotictis_decemlineata,0,Carnivora,
Mustela_africana,0,Carnivora,
Mustela_altaica,1,Carnivora,Toxoplasmosis
Mustela_erminea,1,Carnivora,Cryptosporidiosis
Mustela_erminea,1,Carnivora,Trichinosis
Mustela_eversmanii,0,Carnivora,
Mustela_felipei,0,Carnivora,
Mustela_frenata,0,Carnivora,
Mustela_itatsi,1,Carnivora,Gnathostomiasis
Mustela_kathiah,0,Carnivora,
Mustela_lutreola,1,Carnivora,Leptospirosis
Mustela_lutreola,1,Carnivora,Lyme disease
Mustela_lutreolina,0,Carnivora,
Mustela_nigripes,0,Carnivora,
Mustela_nivalis,1,Carnivora,Leishmaniasis - cutaneous
Mustela_nudipes,0,Carnivora,
Mustela_putorius,1,Carnivora,Dirofilariasis
Mustela_putorius,1,Carnivora,Leptospirosis
Mustela_putorius,1,Carnivora,Rabies
Mustela_putorius,1,Carnivora,Toxoplasmosis
Mustela_sibirica,1,Carnivora,Gnathostomiasis
Mustela_strigidorsa,0,Carnivora,
Mustela_subpalmata,0,Carnivora,
Mydaus_javanensis,0,Carnivora,
Mydaus_marchei,0,Carnivora,
Nandinia_binotata,1,Carnivora,Trypanosomiasis - African
Nasua_narica,1,Carnivora,Baylisascariasis
Nasua_narica,1,Carnivora,Rabies
Nasua_narica,1,Carnivora,Trypanosomiasis - American
Nasua_nasua,1,Carnivora,Baylisascariasis
Nasua_nasua,1,Carnivora,Leishmaniasis - cutaneous
Nasua_nasua,1,Carnivora,Leptospirosis
Nasua_nasua,1,Carnivora,Mayaro
Nasua_nasua,1,Carnivora,Paragonimiasis
Nasua_nasua,1,Carnivora,Rabies
Nasua_nasua,1,Carnivora,Trypanosomiasis - American
Nasua_nasua,1,Carnivora,Tuberculosis
Nasua_nasua,1,Carnivora,Vaccinia and cowpox
Nasuella_olivacea,0,Carnivora,
Neofelis_nebulosa,1,Carnivora,Toxoplasmosis
Neophoca_cinerea,1,Carnivora,Cryptosporidiosis
Neophoca_cinerea,1,Carnivora,Giardiasis
Neovison_macrodon,0,Carnivora,
Neovison_vison,1,Carnivora,Influenza
Neovison_vison,1,Carnivora,Toxoplasmosis
Nyctereutes_procyonoides,1,Carnivora,Anaplasmosis
Nyctereutes_procyonoides,1,Carnivora,Dipylidiasis
Nyctereutes_procyonoides,1,Carnivora,Dirofilariasis
Nyctereutes_procyonoides,1,Carnivora,Echinococcosis - multilocular
Nyctereutes_procyonoides,1,Carnivora,Leishmaniasis - visceral
Nyctereutes_procyonoides,1,Carnivora,Paragonimiasis
Nyctereutes_procyonoides,1,Carnivora,Rabies
Nyctereutes_procyonoides,1,Carnivora,SARS
Nyctereutes_procyonoides,1,Carnivora,Sarcocystosis
Nyctereutes_procyonoides,1,Carnivora,Toxocariasis
Nyctereutes_procyonoides,1,Carnivora,Toxoplasmosis
Nyctereutes_procyonoides,1,Carnivora,Trichinosis
Nyctereutes_procyonoides,1,Carnivora,Tularemia
Odobenus_rosmarus,1,Carnivora,Coccidioidomycosis
Odobenus_rosmarus,1,Carnivora,Trichinosis
Ommatophoca_rossii,0,Carnivora,
Otaria_flavescens,1,Carnivora,Salmonellosis
Otocyon_megalotis,1,Carnivora,Rabies
Pagophilus_groenlandicus,0,Carnivora,
Paguma_larvata,1,Carnivora,Campylobacteriosis
Paguma_larvata,1,Carnivora,Rabies
Paguma_larvata,1,Carnivora,SARS
Paguma_larvata,1,Carnivora,Salmonellosis
Paguma_larvata,1,Carnivora,Yersiniosis
Panthera_leo,1,Carnivora,Anaplasmosis
Panthera_leo,1,Carnivora,Anthrax
Panthera_leo,1,Carnivora,Echinococcosis - unilocular
Panthera_leo,1,Carnivora,Ehrlichiosis - human monocytic
Panthera_leo,1,Carnivora,Gnathostomiasis
Panthera_leo,1,Carnivora,Leishmaniasis - visceral
Panthera_leo,1,Carnivora,Pentastomiasis - Armillifer
Panthera_leo,1,Carnivora,Pentastomiasis - Linguatula
Panthera_leo,1,Carnivora,Rabies
Panthera_leo,1,Carnivora,Toxocariasis
Panthera_leo,1,Carnivora,Toxoplasmosis
Panthera_leo,1,Carnivora,Trypanosomiasis - African
Panthera_leo,1,Carnivora,Tuberculosis
Panthera_onca,1,Carnivora,Brucellosis
Panthera_onca,1,Carnivora,Echinococcosis - American polycystic
Panthera_onca,1,Carnivora,Leptospirosis
Panthera_onca,1,Carnivora,Q-fever
Panthera_onca,1,Carnivora,Rocky Mountain spotted fever
Panthera_onca,1,Carnivora,Toxocariasis
Panthera_onca,1,Carnivora,Toxoplasmosis
Panthera_onca,1,Carnivora,Tungiasis
Panthera_pardus,1,Carnivora,Dirofilariasis
Panthera_pardus,1,Carnivora,Influenza
Panthera_pardus,1,Carnivora,Pentastomiasis - Armillifer
Panthera_pardus,1,Carnivora,Pentastomiasis - Linguatula
Panthera_pardus,1,Carnivora,Toxoplasmosis
Panthera_tigris,1,Carnivora,Bartonellosis - cat borne
Panthera_tigris,1,Carnivora,Histoplasmosis
Panthera_tigris,1,Carnivora,Influenza
Panthera_tigris,1,Carnivora,Paragonimiasis
Panthera_tigris,1,Carnivora,Toxoplasmosis
Paracynictis_selousi,0,Carnivora,
Paradoxurus_hermaphroditus,0,Carnivora,
Paradoxurus_jerdoni,0,Carnivora,
Paradoxurus_zeylonensis,1,Carnivora,Rabies
Pardofelis_marmorata,0,Carnivora,
Phoca_largha,1,Carnivora,Toxoplasmosis
Phoca_vitulina,1,Carnivora,Coccidioidomycosis
Phoca_vitulina,1,Carnivora,Cryptosporidiosis
Phoca_vitulina,1,Carnivora,Dioctophyma renale infection
Phoca_vitulina,1,Carnivora,Eastern equine encephalitis
Phoca_vitulina,1,Carnivora,Giardiasis
Phoca_vitulina,1,Carnivora,Leptospirosis
Phoca_vitulina,1,Carnivora,Q-fever
Phoca_vitulina,1,Carnivora,Toxoplasmosis
Phocarctos_hookeri,1,Carnivora,Brucellosis
Phocarctos_hookeri,1,Carnivora,Leptospirosis
Poecilogale_albinucha,0,Carnivora,
Poiana_leightoni,0,Carnivora,
Poiana_richardsonii,0,Carnivora,
Potos_flavus,1,Carnivora,Baylisascariasis
Potos_flavus,1,Carnivora,Blastomycosis
Potos_flavus,1,Carnivora,Leishmaniasis - cutaneous
Potos_flavus,1,Carnivora,Mayaro
Potos_flavus,1,Carnivora,Rabies
Prionailurus_bengalensis,1,Carnivora,Bartonellosis - cat borne
Prionailurus_iriomotensis,1,Carnivora,Bartonellosis - cat borne
Prionailurus_planiceps,0,Carnivora,
Prionailurus_rubiginosus,0,Carnivora,
Prionailurus_viverrinus,1,Carnivora,Toxoplasmosis
Prionodon_linsang,0,Carnivora,
Prionodon_pardicolor,0,Carnivora,
Procyon_cancrivorus,0,Carnivora,
Procyon_lotor,1,Carnivora,Anaplasmosis
Procyon_lotor,1,Carnivora,Babesiosis
Procyon_lotor,1,Carnivora,Baylisascariasis
Procyon_lotor,1,Carnivora,Borna virus encephalitis
Procyon_lotor,1,Carnivora,California encephalitis group
Procyon_lotor,1,Carnivora,Campylobacteriosis
Procyon_lotor,1,Carnivora,Dirofilariasis
Procyon_lotor,1,Carnivora,Ehrlichiosis - human monocytic
Procyon_lotor,1,Carnivora,Histoplasmosis
Procyon_lotor,1,Carnivora,Influenza
Procyon_lotor,1,Carnivora,Japanese spotted fever
Procyon_lotor,1,Carnivora,Leptospirosis
Procyon_lotor,1,Carnivora,Lyme disease
Procyon_lotor,1,Carnivora,Metagonimiasis
Procyon_lotor,1,Carnivora,Powassan
Procyon_lotor,1,Carnivora,Q-fever
Procyon_lotor,1,Carnivora,Rabies
Procyon_lotor,1,Carnivora,Rickettsia felis infection
Procyon_lotor,1,Carnivora,Salmonellosis
Procyon_lotor,1,Carnivora,Spotted fevers - Old World
Procyon_lotor,1,Carnivora,Toxoplasmosis
Procyon_lotor,1,Carnivora,Trypanosomiasis - American
Procyon_lotor,1,Carnivora,Tularemia
Procyon_lotor,1,Carnivora,Typhus - scrub
Procyon_lotor,1,Carnivora,West Nile fever
Procyon_lotor,1,Carnivora,Yersiniosis
Procyon_pygmaeus,1,Carnivora,Baylisascariasis
Procyon_pygmaeus,1,Carnivora,Toxoplasmosis
Procyon_pygmaeus,1,Carnivora,Tularemia
Profelis_aurata,0,Carnivora,
Proteles_cristata,1,Carnivora,Bertiella and Inermicapsifer
